date,time,close,atm_strike,month
03-05-2024,12:45:00,22539.2,22550,May
03-05-2024,13:00:00,22401.1,22400,May
03-05-2024,13:15:00,22410.1,22400,May
03-05-2024,13:30:00,22437.9,22450,May
03-05-2024,13:45:00,22378.4,22400,May
03-05-2024,14:00:00,22384.3,22400,May
03-05-2024,14:15:00,22411.05,22400,May
03-05-2024,14:30:00,22417.9,22400,May
03-05-2024,14:45:00,22441.1,22450,May
06-05-2024,09:45:00,22482.05,22500,May
06-05-2024,10:00:00,22446.95,22450,May
06-05-2024,10:15:00,22455.35,22450,May
06-05-2024,10:30:00,22499.9,22500,May
06-05-2024,10:45:00,22509.05,22500,May
06-05-2024,11:00:00,22526.0,22550,May
06-05-2024,11:15:00,22495.4,22500,May
06-05-2024,11:30:00,22482.75,22500,May
06-05-2024,11:45:00,22495.2,22500,May
06-05-2024,12:00:00,22516.75,22500,May
06-05-2024,12:15:00,22524.5,22500,May
06-05-2024,12:30:00,22480.3,22500,May
06-05-2024,12:45:00,22481.95,22500,May
06-05-2024,13:00:00,22464.65,22450,May
06-05-2024,13:15:00,22433.95,22450,May
06-05-2024,13:30:00,22417.85,22400,May
06-05-2024,13:45:00,22471.3,22450,May
06-05-2024,14:00:00,22439.5,22450,May
06-05-2024,14:15:00,22441.75,22450,May
06-05-2024,14:30:00,22436.2,22450,May
06-05-2024,14:45:00,22463.35,22450,May
07-05-2024,09:45:00,22464.15,22450,May
07-05-2024,10:00:00,22391.6,22400,May
07-05-2024,10:15:00,22394.8,22400,May
07-05-2024,10:30:00,22371.7,22350,May
07-05-2024,10:45:00,22337.0,22350,May
07-05-2024,11:00:00,22332.2,22350,May
07-05-2024,11:15:00,22298.1,22300,May
07-05-2024,11:30:00,22272.4,22250,May
07-05-2024,11:45:00,22277.3,22300,May
07-05-2024,12:00:00,22264.85,22250,May
07-05-2024,12:15:00,22284.9,22300,May
07-05-2024,12:30:00,22284.25,22300,May
07-05-2024,12:45:00,22258.95,22250,May
07-05-2024,13:00:00,22259.45,22250,May
07-05-2024,13:15:00,22241.9,22250,May
07-05-2024,13:30:00,22281.75,22300,May
07-05-2024,13:45:00,22314.0,22300,May
07-05-2024,14:00:00,22314.7,22300,May
07-05-2024,14:15:00,22314.4,22300,May
07-05-2024,14:30:00,22264.55,22250,May
07-05-2024,14:45:00,22308.9,22300,May
08-05-2024,09:45:00,22259.7,22250,May
08-05-2024,10:00:00,22246.45,22250,May
08-05-2024,10:15:00,22270.15,22250,May
08-05-2024,10:30:00,22215.15,22200,May
08-05-2024,10:45:00,22206.95,22200,May
08-05-2024,11:00:00,22221.35,22200,May
08-05-2024,11:15:00,22240.9,22250,May
08-05-2024,11:30:00,22266.7,22250,May
08-05-2024,11:45:00,22281.65,22300,May
08-05-2024,12:00:00,22304.65,22300,May
08-05-2024,12:15:00,22327.75,22350,May
08-05-2024,12:30:00,22325.8,22350,May
08-05-2024,12:45:00,22322.7,22300,May
08-05-2024,13:00:00,22345.15,22350,May
08-05-2024,13:15:00,22349.5,22350,May
08-05-2024,13:30:00,22362.55,22350,May
08-05-2024,13:45:00,22309.45,22300,May
08-05-2024,14:00:00,22309.45,22300,May
08-05-2024,14:15:00,22277.45,22300,May
08-05-2024,14:30:00,22265.6,22250,May
08-05-2024,14:45:00,22282.85,22300,May
09-05-2024,09:45:00,22247.75,22250,May
09-05-2024,10:00:00,22230.4,22250,May
09-05-2024,10:15:00,22202.5,22200,May
09-05-2024,10:30:00,22147.75,22150,May
09-05-2024,10:45:00,22144.25,22150,May
09-05-2024,11:00:00,22147.45,22150,May
09-05-2024,11:15:00,22141.65,22150,May
09-05-2024,11:30:00,22134.95,22150,May
09-05-2024,11:45:00,22160.45,22150,May
09-05-2024,12:00:00,22167.6,22150,May
09-05-2024,12:15:00,22164.65,22150,May
09-05-2024,12:30:00,22148.7,22150,May
09-05-2024,12:45:00,22132.1,22150,May
09-05-2024,13:00:00,22057.3,22050,May
09-05-2024,13:15:00,22055.2,22050,May
09-05-2024,13:30:00,22045.95,22050,May
09-05-2024,13:45:00,22049.75,22050,May
09-05-2024,14:00:00,22037.45,22050,May
09-05-2024,14:15:00,22059.25,22050,May
09-05-2024,14:30:00,22043.7,22050,May
09-05-2024,14:45:00,21985.1,22000,May
10-05-2024,09:45:00,22062.4,22050,May
10-05-2024,10:00:00,22109.45,22100,May
10-05-2024,10:15:00,22106.8,22100,May
10-05-2024,10:30:00,22097.55,22100,May
10-05-2024,10:45:00,22085.95,22100,May
10-05-2024,11:00:00,22034.25,22050,May
10-05-2024,11:15:00,22057.35,22050,May
10-05-2024,11:30:00,22069.4,22050,May
10-05-2024,11:45:00,22049.65,22050,May
10-05-2024,12:00:00,22040.0,22050,May
10-05-2024,12:15:00,22029.2,22050,May
10-05-2024,12:30:00,22030.65,22050,May
10-05-2024,12:45:00,22024.05,22000,May
10-05-2024,13:00:00,21990.45,22000,May
10-05-2024,13:15:00,21992.6,22000,May
10-05-2024,13:30:00,22029.4,22050,May
10-05-2024,13:45:00,22036.85,22050,May
10-05-2024,14:00:00,22056.7,22050,May
10-05-2024,14:15:00,22028.2,22050,May
10-05-2024,14:30:00,22023.2,22000,May
10-05-2024,14:45:00,22041.6,22050,May
13-05-2024,09:45:00,21881.1,21900,May
13-05-2024,10:00:00,21844.45,21850,May
13-05-2024,10:15:00,21874.05,21850,May
13-05-2024,10:30:00,21867.45,21850,May
13-05-2024,10:45:00,21826.05,21850,May
13-05-2024,11:00:00,21868.6,21850,May
13-05-2024,11:15:00,21929.4,21950,May
13-05-2024,11:30:00,21934.8,21950,May
13-05-2024,11:45:00,21947.7,21950,May
13-05-2024,12:00:00,21982.2,22000,May
13-05-2024,12:15:00,21990.4,22000,May
13-05-2024,12:30:00,22022.4,22000,May
13-05-2024,12:45:00,22010.45,22000,May
13-05-2024,13:00:00,22026.75,22050,May
13-05-2024,13:15:00,22035.5,22050,May
13-05-2024,13:30:00,21969.1,21950,May
13-05-2024,13:45:00,21982.75,22000,May
13-05-2024,14:00:00,22101.15,22100,May
13-05-2024,14:15:00,22102.85,22100,May
13-05-2024,14:30:00,22110.05,22100,May
13-05-2024,14:45:00,22114.05,22100,May
14-05-2024,09:45:00,22144.55,22150,May
14-05-2024,10:00:00,22140.8,22150,May
14-05-2024,10:15:00,22113.85,22100,May
14-05-2024,10:30:00,22137.85,22150,May
14-05-2024,10:45:00,22151.0,22150,May
14-05-2024,11:00:00,22141.75,22150,May
14-05-2024,11:15:00,22187.5,22200,May
14-05-2024,11:30:00,22159.85,22150,May
14-05-2024,11:45:00,22177.8,22200,May
14-05-2024,12:00:00,22179.25,22200,May
14-05-2024,12:15:00,22179.6,22200,May
14-05-2024,12:30:00,22186.4,22200,May
14-05-2024,12:45:00,22196.8,22200,May
14-05-2024,13:00:00,22227.9,22250,May
14-05-2024,13:15:00,22224.0,22200,May
14-05-2024,13:30:00,22231.55,22250,May
14-05-2024,13:45:00,22244.9,22250,May
14-05-2024,14:00:00,22256.4,22250,May
14-05-2024,14:15:00,22236.55,22250,May
14-05-2024,14:30:00,22251.8,22250,May
14-05-2024,14:45:00,22237.1,22250,May
15-05-2024,09:45:00,22295.55,22300,May
15-05-2024,10:00:00,22230.2,22250,May
15-05-2024,10:15:00,22174.15,22150,May
15-05-2024,10:30:00,22159.95,22150,May
15-05-2024,10:45:00,22165.8,22150,May
15-05-2024,11:00:00,22216.75,22200,May
15-05-2024,11:15:00,22234.2,22250,May
15-05-2024,11:30:00,22170.1,22150,May
15-05-2024,11:45:00,22186.35,22200,May
15-05-2024,12:00:00,22219.55,22200,May
15-05-2024,12:15:00,22203.65,22200,May
15-05-2024,12:30:00,22203.6,22200,May
15-05-2024,12:45:00,22202.2,22200,May
15-05-2024,13:00:00,22191.7,22200,May
15-05-2024,13:15:00,22186.75,22200,May
15-05-2024,13:30:00,22187.4,22200,May
15-05-2024,13:45:00,22184.45,22200,May
15-05-2024,14:00:00,22189.75,22200,May
15-05-2024,14:15:00,22213.7,22200,May
15-05-2024,14:30:00,22195.7,22200,May
15-05-2024,14:45:00,22208.25,22200,May
16-05-2024,09:45:00,22244.6,22250,May
16-05-2024,10:00:00,22233.2,22250,May
16-05-2024,10:15:00,22242.75,22250,May
16-05-2024,10:30:00,22193.5,22200,May
16-05-2024,10:45:00,22210.2,22200,May
16-05-2024,11:00:00,22170.9,22150,May
16-05-2024,11:15:00,22144.55,22150,May
16-05-2024,11:30:00,22137.65,22150,May
16-05-2024,11:45:00,22169.55,22150,May
16-05-2024,12:00:00,22164.55,22150,May
16-05-2024,12:15:00,22279.7,22300,May
16-05-2024,12:30:00,22171.55,22150,May
16-05-2024,12:45:00,22185.2,22200,May
16-05-2024,13:00:00,22146.5,22150,May
16-05-2024,13:15:00,22125.85,22150,May
16-05-2024,13:30:00,22071.05,22050,May
16-05-2024,13:45:00,22075.05,22100,May
16-05-2024,14:00:00,22121.1,22100,May
16-05-2024,14:15:00,22072.65,22050,May
16-05-2024,14:30:00,22138.05,22150,May
16-05-2024,14:45:00,22261.6,22250,May
17-05-2024,09:45:00,22353.8,22350,May
17-05-2024,10:00:00,22400.15,22400,May
17-05-2024,10:15:00,22387.25,22400,May
17-05-2024,10:30:00,22429.7,22450,May
17-05-2024,10:45:00,22456.4,22450,May
17-05-2024,11:00:00,22459.5,22450,May
17-05-2024,11:15:00,22469.1,22450,May
17-05-2024,11:30:00,22459.15,22450,May
17-05-2024,11:45:00,22483.2,22500,May
17-05-2024,12:00:00,22478.95,22500,May
17-05-2024,12:15:00,22464.75,22450,May
17-05-2024,12:30:00,22473.25,22450,May
17-05-2024,12:45:00,22468.9,22450,May
17-05-2024,13:00:00,22461.25,22450,May
17-05-2024,13:15:00,22473.1,22450,May
17-05-2024,13:30:00,22464.1,22450,May
17-05-2024,13:45:00,22479.15,22500,May
17-05-2024,14:00:00,22487.4,22500,May
17-05-2024,14:15:00,22476.4,22500,May
17-05-2024,14:30:00,22471.2,22450,May
17-05-2024,14:45:00,22472.8,22450,May
18-05-2024,09:45:00,22510.25,22500,May
18-05-2024,10:00:00,22481.9,22500,May
18-05-2024,11:15:00,22506.5,22500,May
18-05-2024,11:30:00,22498.7,22500,May
18-05-2024,11:45:00,22493.3,22500,May
18-05-2024,12:00:00,22493.15,22500,May
18-05-2024,12:15:00,22503.95,22500,May
18-05-2024,12:30:00,22506.75,22500,May
21-05-2024,09:45:00,22479.5,22500,May
21-05-2024,10:00:00,22459.6,22450,May
21-05-2024,10:15:00,22467.35,22450,May
21-05-2024,10:30:00,22478.5,22500,May
21-05-2024,10:45:00,22456.4,22450,May
21-05-2024,11:00:00,22481.2,22500,May
21-05-2024,11:15:00,22506.65,22500,May
21-05-2024,11:30:00,22509.55,22500,May
21-05-2024,11:45:00,22513.5,22500,May
21-05-2024,12:00:00,22541.45,22550,May
21-05-2024,12:15:00,22544.95,22550,May
21-05-2024,12:30:00,22535.55,22550,May
21-05-2024,12:45:00,22553.45,22550,May
21-05-2024,13:00:00,22586.5,22600,May
21-05-2024,13:15:00,22576.2,22600,May
21-05-2024,13:30:00,22557.55,22550,May
21-05-2024,13:45:00,22544.75,22550,May
21-05-2024,14:00:00,22545.05,22550,May
21-05-2024,14:15:00,22536.55,22550,May
21-05-2024,14:30:00,22545.65,22550,May
21-05-2024,14:45:00,22548.25,22550,May
22-05-2024,09:45:00,22492.65,22500,May
22-05-2024,10:00:00,22550.3,22550,May
22-05-2024,10:15:00,22562.35,22550,May
22-05-2024,10:30:00,22545.15,22550,May
22-05-2024,10:45:00,22543.85,22550,May
22-05-2024,11:00:00,22545.5,22550,May
22-05-2024,11:15:00,22543.5,22550,May
22-05-2024,11:30:00,22554.45,22550,May
22-05-2024,11:45:00,22542.25,22550,May
22-05-2024,12:00:00,22557.65,22550,May
22-05-2024,12:15:00,22569.05,22550,May
22-05-2024,12:30:00,22573.15,22550,May
22-05-2024,12:45:00,22560.65,22550,May
22-05-2024,13:00:00,22563.0,22550,May
22-05-2024,13:15:00,22570.9,22550,May
22-05-2024,13:30:00,22581.5,22600,May
22-05-2024,13:45:00,22575.4,22600,May
22-05-2024,14:00:00,22591.0,22600,May
22-05-2024,14:15:00,22577.0,22600,May
22-05-2024,14:30:00,22578.8,22600,May
22-05-2024,14:45:00,22591.1,22600,May
23-05-2024,09:45:00,22668.45,22650,May
23-05-2024,10:00:00,22676.3,22700,May
23-05-2024,10:15:00,22681.3,22700,May
23-05-2024,10:30:00,22692.9,22700,May
23-05-2024,10:45:00,22668.25,22650,May
23-05-2024,11:00:00,22698.5,22700,May
23-05-2024,11:15:00,22701.15,22700,May
23-05-2024,11:30:00,22720.45,22700,May
23-05-2024,11:45:00,22719.05,22700,May
23-05-2024,12:00:00,22761.0,22750,May
23-05-2024,12:15:00,22758.65,22750,May
23-05-2024,12:30:00,22788.5,22800,May
23-05-2024,12:45:00,22838.0,22850,May
23-05-2024,13:00:00,22843.65,22850,May
23-05-2024,13:15:00,22812.45,22800,May
23-05-2024,13:30:00,22847.1,22850,May
23-05-2024,13:45:00,22837.25,22850,May
23-05-2024,14:00:00,22865.85,22850,May
23-05-2024,14:15:00,22918.5,22900,May
23-05-2024,14:30:00,22905.05,22900,May
23-05-2024,14:45:00,22931.8,22950,May
24-05-2024,09:45:00,22980.95,23000,May
24-05-2024,10:00:00,22929.45,22950,May
24-05-2024,10:15:00,22919.55,22900,May
24-05-2024,10:30:00,22930.45,22950,May
24-05-2024,10:45:00,22956.55,22950,May
24-05-2024,11:00:00,22974.75,22950,May
24-05-2024,11:15:00,22964.35,22950,May
24-05-2024,11:30:00,22972.7,22950,May
24-05-2024,11:45:00,22975.7,23000,May
24-05-2024,12:00:00,22976.25,23000,May
24-05-2024,12:15:00,22973.45,22950,May
24-05-2024,12:30:00,22971.2,22950,May
24-05-2024,12:45:00,22984.75,23000,May
24-05-2024,13:00:00,23005.5,23000,May
24-05-2024,13:15:00,22985.65,23000,May
24-05-2024,13:30:00,23013.25,23000,May
24-05-2024,13:45:00,23003.9,23000,May
24-05-2024,14:00:00,23002.0,23000,May
24-05-2024,14:15:00,23007.65,23000,May
24-05-2024,14:30:00,22972.05,22950,May
24-05-2024,14:45:00,22984.05,23000,May
27-05-2024,09:45:00,22990.95,23000,May
27-05-2024,10:00:00,22951.1,22950,May
27-05-2024,10:15:00,22952.2,22950,May
27-05-2024,10:30:00,22980.9,23000,May
27-05-2024,10:45:00,22996.65,23000,May
27-05-2024,11:00:00,23002.25,23000,May
27-05-2024,11:15:00,22992.3,23000,May
27-05-2024,11:30:00,22998.85,23000,May
27-05-2024,11:45:00,23020.8,23000,May
27-05-2024,12:00:00,23066.3,23050,May
27-05-2024,12:15:00,23066.25,23050,May
27-05-2024,12:30:00,23094.3,23100,May
27-05-2024,12:45:00,23097.1,23100,May
27-05-2024,13:00:00,23068.7,23050,May
27-05-2024,13:15:00,23074.15,23050,May
27-05-2024,13:30:00,23089.4,23100,May
27-05-2024,13:45:00,23075.35,23100,May
27-05-2024,14:00:00,23076.35,23100,May
27-05-2024,14:15:00,23065.55,23050,May
27-05-2024,14:30:00,23055.5,23050,May
27-05-2024,14:45:00,23022.4,23000,May
28-05-2024,09:45:00,22954.6,22950,May
28-05-2024,10:00:00,22959.65,22950,May
28-05-2024,10:15:00,22966.4,22950,May
28-05-2024,10:30:00,22986.5,23000,May
28-05-2024,10:45:00,22979.45,23000,May
28-05-2024,11:00:00,22981.7,23000,May
28-05-2024,11:15:00,22969.25,22950,May
28-05-2024,11:30:00,22952.75,22950,May
28-05-2024,11:45:00,22959.6,22950,May
28-05-2024,12:00:00,22941.85,22950,May
28-05-2024,12:15:00,22938.5,22950,May
28-05-2024,12:30:00,22924.25,22900,May
28-05-2024,12:45:00,22908.9,22900,May
28-05-2024,13:00:00,22933.05,22950,May
28-05-2024,13:15:00,22949.6,22950,May
28-05-2024,13:30:00,22947.65,22950,May
28-05-2024,13:45:00,22949.85,22950,May
28-05-2024,14:00:00,22921.9,22900,May
28-05-2024,14:15:00,22925.35,22950,May
28-05-2024,14:30:00,22919.85,22900,May
28-05-2024,14:45:00,22905.05,22900,May
29-05-2024,09:45:00,22806.8,22800,May
29-05-2024,10:00:00,22804.15,22800,May
29-05-2024,10:15:00,22764.35,22750,May
29-05-2024,10:30:00,22737.1,22750,May
29-05-2024,10:45:00,22747.85,22750,May
29-05-2024,11:00:00,22739.95,22750,May
29-05-2024,11:15:00,22725.95,22750,May
29-05-2024,11:30:00,22726.6,22750,May
29-05-2024,11:45:00,22724.8,22700,May
29-05-2024,12:00:00,22729.75,22750,May
29-05-2024,12:15:00,22744.35,22750,May
29-05-2024,12:30:00,22737.8,22750,May
29-05-2024,12:45:00,22751.5,22750,May
29-05-2024,13:00:00,22749.4,22750,May
29-05-2024,13:15:00,22764.7,22750,May
29-05-2024,13:30:00,22783.55,22800,May
29-05-2024,13:45:00,22778.95,22800,May
29-05-2024,14:00:00,22755.35,22750,May
29-05-2024,14:15:00,22752.3,22750,May
29-05-2024,14:30:00,22736.0,22750,May
29-05-2024,14:45:00,22711.05,22700,May
30-05-2024,09:45:00,22611.6,22600,May
30-05-2024,10:00:00,22593.65,22600,May
30-05-2024,10:15:00,22561.85,22550,May
30-05-2024,10:30:00,22577.6,22600,May
30-05-2024,10:45:00,22600.35,22600,May
30-05-2024,11:00:00,22579.55,22600,May
30-05-2024,11:15:00,22567.45,22550,May
30-05-2024,11:30:00,22551.75,22550,May
30-05-2024,11:45:00,22551.05,22550,May
30-05-2024,12:00:00,22565.45,22550,May
30-05-2024,12:15:00,22565.75,22550,May
30-05-2024,12:30:00,22557.55,22550,May
30-05-2024,12:45:00,22570.5,22550,May
30-05-2024,13:00:00,22600.3,22600,May
30-05-2024,13:15:00,22575.15,22600,May
30-05-2024,13:30:00,22541.45,22550,May
30-05-2024,13:45:00,22536.45,22550,May
30-05-2024,14:00:00,22543.25,22550,May
30-05-2024,14:15:00,22529.3,22550,May
30-05-2024,14:30:00,22494.9,22500,May
30-05-2024,14:45:00,22473.85,22450,May
31-05-2024,09:45:00,22628.65,22650,May
31-05-2024,10:00:00,22566.75,22550,May
31-05-2024,10:15:00,22542.85,22550,May
31-05-2024,10:30:00,22539.95,22550,May
31-05-2024,10:45:00,22536.15,22550,May
31-05-2024,11:00:00,22508.45,22500,May
31-05-2024,11:15:00,22532.55,22550,May
31-05-2024,11:30:00,22518.0,22500,May
31-05-2024,11:45:00,22550.7,22550,May
31-05-2024,12:00:00,22523.75,22500,May
31-05-2024,12:15:00,22513.65,22500,May
31-05-2024,12:30:00,22529.1,22550,May
31-05-2024,12:45:00,22517.25,22500,May
31-05-2024,13:00:00,22535.75,22550,May
31-05-2024,13:15:00,22535.25,22550,May
31-05-2024,13:30:00,22553.7,22550,May
31-05-2024,13:45:00,22578.15,22600,May
31-05-2024,14:00:00,22604.75,22600,May
31-05-2024,14:15:00,22595.5,22600,May
31-05-2024,14:30:00,22519.65,22500,May
31-05-2024,14:45:00,22503.45,22500,May
03-06-2024,09:45:00,23084.65,23100,June
03-06-2024,10:00:00,23177.8,23200,June
03-06-2024,10:15:00,23192.7,23200,June
03-06-2024,10:30:00,23191.45,23200,June
03-06-2024,10:45:00,23152.1,23150,June
03-06-2024,11:00:00,23144.6,23150,June
03-06-2024,11:15:00,23175.0,23200,June
03-06-2024,11:30:00,23188.85,23200,June
03-06-2024,11:45:00,23207.55,23200,June
03-06-2024,12:00:00,23231.0,23250,June
03-06-2024,12:15:00,23216.75,23200,June
03-06-2024,12:30:00,23236.35,23250,June
03-06-2024,12:45:00,23212.7,23200,June
03-06-2024,13:00:00,23232.75,23250,June
03-06-2024,13:15:00,23224.1,23200,June
03-06-2024,13:30:00,23232.95,23250,June
03-06-2024,13:45:00,23204.7,23200,June
03-06-2024,14:00:00,23241.1,23250,June
03-06-2024,14:15:00,23230.55,23250,June
03-06-2024,14:30:00,23221.2,23200,June
03-06-2024,14:45:00,23254.55,23250,June
04-06-2024,09:45:00,22618.15,22600,June
04-06-2024,10:00:00,22737.75,22750,June
04-06-2024,10:15:00,22812.25,22800,June
04-06-2024,10:30:00,22727.1,22750,June
04-06-2024,10:45:00,22533.2,22550,June
04-06-2024,11:00:00,22336.7,22350,June
04-06-2024,11:15:00,22095.2,22100,June
04-06-2024,11:30:00,22150.9,22150,June
04-06-2024,11:45:00,22115.75,22100,June
04-06-2024,12:00:00,21931.55,21950,June
04-06-2024,12:15:00,21681.6,21700,June
04-06-2024,12:30:00,21450.1,21450,June
04-06-2024,12:45:00,21707.15,21700,June
04-06-2024,13:00:00,21802.35,21800,June
04-06-2024,13:15:00,21889.2,21900,June
04-06-2024,13:30:00,21963.05,21950,June
04-06-2024,13:45:00,22081.65,22100,June
04-06-2024,14:00:00,22191.15,22200,June
04-06-2024,14:15:00,22002.4,22000,June
04-06-2024,14:30:00,21958.45,21950,June
04-06-2024,14:45:00,22021.3,22000,June
05-06-2024,09:45:00,21943.25,21950,June
05-06-2024,10:00:00,21904.25,21900,June
05-06-2024,10:15:00,22042.6,22050,June
05-06-2024,10:30:00,21968.65,21950,June
05-06-2024,10:45:00,22053.6,22050,June
05-06-2024,11:00:00,22236.1,22250,June
05-06-2024,11:15:00,22313.55,22300,June
05-06-2024,11:30:00,22404.35,22400,June
05-06-2024,11:45:00,22332.85,22350,June
05-06-2024,12:00:00,22273.0,22250,June
05-06-2024,12:15:00,22331.5,22350,June
05-06-2024,12:30:00,22338.6,22350,June
05-06-2024,12:45:00,22310.9,22300,June
05-06-2024,13:00:00,22359.0,22350,June
05-06-2024,13:15:00,22378.3,22400,June
05-06-2024,13:30:00,22395.65,22400,June
05-06-2024,13:45:00,22429.25,22450,June
05-06-2024,14:00:00,22487.7,22500,June
05-06-2024,14:15:00,22482.6,22500,June
05-06-2024,14:30:00,22539.45,22550,June
05-06-2024,14:45:00,22584.35,22600,June
06-06-2024,09:45:00,22736.8,22750,June
06-06-2024,10:00:00,22758.25,22750,June
06-06-2024,10:15:00,22819.05,22800,June
06-06-2024,10:30:00,22844.15,22850,June
06-06-2024,10:45:00,22863.6,22850,June
06-06-2024,11:00:00,22882.9,22900,June
06-06-2024,11:15:00,22886.5,22900,June
06-06-2024,11:30:00,22868.1,22850,June
06-06-2024,11:45:00,22781.25,22800,June
06-06-2024,12:00:00,22768.85,22750,June
06-06-2024,12:15:00,22721.05,22700,June
06-06-2024,12:30:00,22766.9,22750,June
06-06-2024,12:45:00,22720.55,22700,June
06-06-2024,13:00:00,22737.35,22750,June
06-06-2024,13:15:00,22729.65,22750,June
06-06-2024,13:30:00,22781.2,22800,June
06-06-2024,13:45:00,22837.65,22850,June
06-06-2024,14:00:00,22793.0,22800,June
06-06-2024,14:15:00,22787.7,22800,June
06-06-2024,14:30:00,22716.3,22700,June
06-06-2024,14:45:00,22744.4,22750,June
