month,date,entry_time,exit_time,qty_per_leg,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,entry_combined_premium,exit_combined_premium,pair_stoploss_level,pair_pnl,exit_reason,ce_file,pe_file,event_dt,market_pair_pnl,kill_switch_adjustment,cum_realized_pnl
January,08-01-2024,10:00:00,14:59:00,150,21900,21400,26.4,22.9,12.8,45.35,49.3,58.15,73.95,-1327.5,FORCE_EXIT_1459,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-08 14:59:00,,,-12855.0
January,08-01-2024,11:00:00,14:59:00,150,21900,21400,21.25,25.05,12.8,45.35,46.3,58.15,69.45,-1777.5,FORCE_EXIT_1459,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-08 14:59:00,,,-14632.5
January,08-01-2024,11:15:00,14:59:00,150,21850,21350,26.4,24.1,17.45,33.35,50.5,50.8,75.75,-45.0,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-14677.5
January,08-01-2024,11:30:00,14:59:00,150,21900,21400,19.05,27.4,12.8,45.35,46.45,58.15,69.675,-1755.0,FORCE_EXIT_1459,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-08 14:59:00,,,-16432.5
January,08-01-2024,11:45:00,14:59:00,150,21900,21400,20.95,22.95,12.8,45.35,43.9,58.15,65.85,-2137.5,FORCE_EXIT_1459,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-08 14:59:00,,,-18570.0
January,08-01-2024,12:00:00,14:59:00,150,21800,21300,30.95,21.25,24.2,24.35,52.2,48.55,78.3,547.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121300PE.csv,2024-01-08 14:59:00,,,-18022.5
January,08-01-2024,12:15:00,14:59:00,150,21850,21350,22.85,25.15,17.45,33.35,48.0,50.8,72.0,-420.0,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-18442.5
January,08-01-2024,12:30:00,14:59:00,150,21850,21350,21.85,26.8,17.45,33.35,48.65,50.8,72.975,-322.5,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-18765.0
January,08-01-2024,12:45:00,14:59:00,150,21850,21350,23.45,23.1,17.45,33.35,46.55,50.8,69.825,-637.5,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-19402.5
January,08-01-2024,13:00:00,14:59:00,150,21850,21350,21.3,26.6,17.45,33.35,47.9,50.8,71.85,-435.0,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-19837.5
January,08-01-2024,13:15:00,14:59:00,150,21850,21350,21.1,26.0,17.45,33.35,47.1,50.8,70.65,-555.0,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-20392.5
January,08-01-2024,13:30:00,14:59:00,150,21850,21350,23.1,23.15,17.45,33.35,46.25,50.8,69.375,-682.5,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-21075.0
January,08-01-2024,13:45:00,14:59:00,150,21800,21300,26.8,23.05,24.2,24.35,49.85,48.55,74.775,195.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121300PE.csv,2024-01-08 14:59:00,,,-20880.0
January,08-01-2024,14:00:00,14:59:00,150,21850,21350,22.7,22.2,17.45,33.35,44.9,50.8,67.35,-885.0,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-21765.0
January,08-01-2024,14:15:00,14:59:00,150,21850,21350,21.55,22.2,17.45,33.35,43.75,50.8,65.625,-1057.5,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-08 14:59:00,,,-22822.5
January,08-01-2024,14:30:00,14:59:00,150,21800,21300,26.9,21.65,24.2,24.35,48.55,48.55,72.825,-0.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121300PE.csv,2024-01-08 14:59:00,,,-22822.5
January,08-01-2024,14:45:00,14:59:00,150,21800,21300,24.5,23.25,24.2,24.35,47.75,48.55,71.625,-120.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121300PE.csv,2024-01-08 14:59:00,,,-22942.5
January,09-01-2024,14:00:00,14:21:00,150,21950,21450,9.65,16.0,6.55,31.95,25.65,38.5,38.475,-1927.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:21:00,,,-1927.5
January,09-01-2024,10:30:00,14:27:00,150,21950,21450,10.95,18.85,6.0,39.65,29.8,45.65,44.7,-2377.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-4305.0
January,09-01-2024,11:30:00,14:27:00,150,21950,21450,13.4,16.4,6.0,39.65,29.8,45.65,44.7,-2377.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-6682.5
January,09-01-2024,11:45:00,14:27:00,150,21950,21450,14.15,15.7,6.0,39.65,29.85,45.65,44.775,-2370.0,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-9052.5
January,09-01-2024,12:00:00,14:27:00,150,21950,21450,13.25,16.15,6.0,39.65,29.4,45.65,44.1,-2437.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-11490.0
January,09-01-2024,12:15:00,14:27:00,150,21950,21450,12.4,16.5,6.0,39.65,28.9,45.65,43.35,-2512.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-14002.5
January,09-01-2024,12:30:00,14:27:00,150,21950,21450,14.25,15.5,6.0,39.65,29.75,45.65,44.625,-2385.0,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-16387.5
January,09-01-2024,12:45:00,14:27:00,150,21950,21450,13.3,15.35,6.0,39.65,28.65,45.65,42.975,-2550.0,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-18937.5
January,09-01-2024,13:00:00,14:27:00,150,21950,21450,13.55,14.75,6.0,39.65,28.3,45.65,42.45,-2602.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-21540.0
January,09-01-2024,13:15:00,14:27:00,150,21950,21450,13.4,14.1,6.0,39.65,27.5,45.65,41.25,-2722.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-24262.5
January,09-01-2024,13:30:00,14:27:00,150,21950,21450,12.9,13.4,6.0,39.65,26.3,45.65,39.45,-2902.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-27165.0
January,09-01-2024,13:45:00,14:27:00,150,21950,21450,11.4,14.3,6.0,39.65,25.7,45.65,38.55,-2992.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:27:00,,,-30157.5
January,09-01-2024,10:45:00,14:28:00,150,21950,21450,16.7,16.3,5.5,44.5,33.0,50.0,49.5,-2550.0,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:28:00,,,-32707.5
January,09-01-2024,11:00:00,14:28:00,150,21950,21450,11.85,18.85,5.5,44.5,30.7,50.0,46.05,-2895.0,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:28:00,,,-35602.5
January,09-01-2024,11:15:00,14:28:00,150,21950,21450,13.75,17.0,5.5,44.5,30.75,50.0,46.125,-2887.5,PAIR_STOPLOSS_HIT,NIFTY24011121950CE.csv,NIFTY24011121450PE.csv,2024-01-09 14:28:00,,,-38490.0
January,09-01-2024,14:15:00,14:28:00,150,21900,21400,12.1,12.7,7.8,32.6,24.8,40.4,37.2,-2340.0,PAIR_STOPLOSS_HIT,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-09 14:28:00,,,-40830.0
January,09-01-2024,09:45:00,14:59:00,150,21850,21350,19.25,15.2,11.75,20.9,34.45,32.65,51.675,270.0,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121350PE.csv,2024-01-09 14:59:00,,,-40560.0
January,09-01-2024,10:00:00,14:59:00,150,21900,21400,12.7,19.05,8.1,29.3,31.75,37.4,47.625,-847.5,FORCE_EXIT_1459,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-09 14:59:00,,,-41407.5
January,09-01-2024,10:15:00,14:59:00,150,21900,21400,15.1,15.85,8.1,29.3,30.95,37.4,46.425,-967.5,FORCE_EXIT_1459,NIFTY24011121900CE.csv,NIFTY24011121400PE.csv,2024-01-09 14:59:00,,,-42375.0
January,09-01-2024,14:30:00,14:59:00,150,21800,21300,16.35,17.45,17.15,14.55,33.8,31.7,50.7,315.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121300PE.csv,2024-01-09 14:59:00,,,-42060.0
January,09-01-2024,14:45:00,14:59:00,150,21800,21300,15.55,16.5,17.15,14.55,32.05,31.7,48.075,52.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121300PE.csv,2024-01-09 14:59:00,,,-42007.5
January,10-01-2024,09:45:00,14:59:00,150,21750,21350,16.7,24.25,16.95,6.3,40.95,23.25,61.425,2655.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,2655.0
January,10-01-2024,10:00:00,14:59:00,150,21750,21350,15.1,25.45,16.95,6.3,40.55,23.25,60.825,2595.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,5250.0
January,10-01-2024,10:15:00,14:59:00,150,21750,21350,16.9,20.2,16.95,6.3,37.1,23.25,55.65,2077.5,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,7327.5
January,10-01-2024,10:30:00,14:59:00,150,21750,21350,14.8,23.85,16.95,6.3,38.65,23.25,57.975,2310.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,9637.5
January,10-01-2024,10:45:00,14:59:00,150,21750,21350,14.1,23.35,16.95,6.3,37.45,23.25,56.175,2130.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,11767.5
January,10-01-2024,11:00:00,14:59:00,150,21700,21300,18.2,17.9,29.9,4.4,36.1,34.3,54.15,270.0,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,12037.5
January,10-01-2024,11:15:00,14:59:00,150,21750,21350,13.0,21.3,16.95,6.3,34.3,23.25,51.45,1657.5,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,13695.0
January,10-01-2024,11:30:00,14:59:00,150,21750,21350,12.85,20.4,16.95,6.3,33.25,23.25,49.875,1500.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,15195.0
January,10-01-2024,11:45:00,14:59:00,150,21750,21350,13.5,19.05,16.95,6.3,32.55,23.25,48.825,1395.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,16590.0
January,10-01-2024,12:00:00,14:59:00,150,21750,21350,11.9,21.0,16.95,6.3,32.9,23.25,49.35,1447.5,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,18037.5
January,10-01-2024,12:15:00,14:59:00,150,21700,21300,15.8,16.25,29.9,4.4,32.05,34.3,48.075,-337.5,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,17700.0
January,10-01-2024,12:30:00,14:59:00,150,21700,21300,14.65,16.95,29.9,4.4,31.6,34.3,47.4,-405.0,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,17295.0
January,10-01-2024,12:45:00,14:59:00,150,21700,21300,12.65,23.6,29.9,4.4,36.25,34.3,54.375,292.5,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,17587.5
January,10-01-2024,13:00:00,14:59:00,150,21700,21300,12.5,18.55,29.9,4.4,31.05,34.3,46.575,-487.5,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,17100.0
January,10-01-2024,13:15:00,14:59:00,150,21700,21300,14.35,14.2,29.9,4.4,28.55,34.3,42.825,-862.5,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,16237.5
January,10-01-2024,13:30:00,14:59:00,150,21700,21300,12.6,16.15,29.9,4.4,28.75,34.3,43.125,-832.5,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,15405.0
January,10-01-2024,13:45:00,14:59:00,150,21700,21300,12.3,16.35,29.9,4.4,28.65,34.3,42.975,-847.5,FORCE_EXIT_1459,NIFTY24011121700CE.csv,NIFTY24011121300PE.csv,2024-01-10 14:59:00,,,14557.5
January,10-01-2024,14:00:00,14:59:00,150,21750,21350,11.0,14.65,16.95,6.3,25.65,23.25,38.475,360.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,14917.5
January,10-01-2024,14:15:00,14:59:00,150,21750,21350,10.3,15.45,16.95,6.3,25.75,23.25,38.625,375.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,15292.5
January,10-01-2024,14:30:00,14:59:00,150,21750,21350,8.8,15.05,16.95,6.3,23.85,23.25,35.775,90.0,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,15382.5
January,10-01-2024,14:45:00,14:59:00,150,21750,21350,13.15,9.55,16.95,6.3,22.7,23.25,34.05,-82.5,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121350PE.csv,2024-01-10 14:59:00,,,15300.0
January,11-01-2024,14:00:00,14:09:00,150,21800,21500,0.85,0.9,0.8,2.1,1.75,2.9,2.625,-172.5,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:09:00,,,-172.5
January,11-01-2024,13:30:00,14:10:00,150,21800,21500,1.05,1.2,0.75,2.65,2.25,3.4,3.375,-172.5,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:10:00,,,-345.0
January,11-01-2024,13:45:00,14:10:00,150,21800,21500,0.85,1.25,0.75,2.65,2.1,3.4,3.15,-195.0,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:10:00,,,-540.0
January,11-01-2024,13:00:00,14:13:00,150,21800,21500,1.9,1.1,0.55,4.0,3.0,4.55,4.5,-232.5,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:13:00,,,-772.5
January,11-01-2024,13:15:00,14:13:00,150,21800,21500,1.7,1.15,0.55,4.0,2.85,4.55,4.275,-255.0,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:13:00,,,-1027.5
January,11-01-2024,10:15:00,14:14:00,150,21850,21550,2.0,4.75,0.45,9.7,6.75,10.15,10.125,-510.0,PAIR_STOPLOSS_HIT,NIFTY24011121850CE.csv,NIFTY24011121550PE.csv,2024-01-11 14:14:00,,,-1537.5
January,11-01-2024,12:15:00,14:14:00,150,21800,21500,1.55,1.75,0.6,4.95,3.3,5.55,4.95,-337.5,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:14:00,,,-1875.0
January,11-01-2024,12:30:00,14:14:00,150,21800,21500,1.8,1.45,0.6,4.95,3.25,5.55,4.875,-345.0,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:14:00,,,-2220.0
January,11-01-2024,12:45:00,14:14:00,150,21800,21500,1.8,1.3,0.6,4.95,3.1,5.55,4.65,-367.5,PAIR_STOPLOSS_HIT,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:14:00,,,-2587.5
January,11-01-2024,09:45:00,14:59:00,150,21850,21550,2.3,7.5,0.2,0.45,9.8,0.65,14.7,1372.5,FORCE_EXIT_1459,NIFTY24011121850CE.csv,NIFTY24011121550PE.csv,2024-01-11 14:59:00,,,-1215.0
January,11-01-2024,10:00:00,14:59:00,150,21800,21500,4.0,4.8,0.2,0.25,8.8,0.45,13.2,1252.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,37.5
January,11-01-2024,10:30:00,14:59:00,150,21800,21500,2.7,3.3,0.2,0.25,6.0,0.45,9.0,832.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,870.0
January,11-01-2024,10:45:00,14:59:00,150,21800,21500,2.8,2.55,0.2,0.25,5.35,0.45,8.025,735.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,1605.0
January,11-01-2024,11:00:00,14:59:00,150,21800,21500,2.15,2.8,0.2,0.25,4.95,0.45,7.425,675.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,2280.0
January,11-01-2024,11:15:00,14:59:00,150,21800,21500,2.1,2.9,0.2,0.25,5.0,0.45,7.5,682.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,2962.5
January,11-01-2024,11:30:00,14:59:00,150,21800,21500,2.1,3.0,0.2,0.25,5.1,0.45,7.65,697.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,3660.0
January,11-01-2024,11:45:00,14:59:00,150,21800,21500,2.25,2.3,0.2,0.25,4.55,0.45,6.825,615.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,4275.0
January,11-01-2024,12:00:00,14:59:00,150,21800,21500,2.0,1.95,0.2,0.25,3.95,0.45,5.925,525.0,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,4800.0
January,11-01-2024,14:15:00,14:59:00,150,21750,21450,0.9,1.9,0.35,0.2,2.8,0.55,4.2,337.5,FORCE_EXIT_1459,NIFTY24011121750CE.csv,NIFTY24011121450PE.csv,2024-01-11 14:59:00,,,5137.5
January,11-01-2024,14:30:00,14:59:00,150,21800,21500,0.65,0.75,0.2,0.25,1.4,0.45,2.1,142.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,5280.0
January,11-01-2024,14:45:00,14:59:00,150,21800,21500,0.3,0.4,0.2,0.25,0.7,0.45,1.05,37.5,FORCE_EXIT_1459,NIFTY24011121800CE.csv,NIFTY24011121500PE.csv,2024-01-11 14:59:00,,,5317.5
January,12-01-2024,09:45:00,12:55:00,150,22050,21450,27.55,35.45,69.2,28.0,63.0,97.2,94.5,-5130.0,PAIR_STOPLOSS_HIT,NIFTY24011822050CE.csv,NIFTY24011821450PE.csv,2024-01-12 12:55:00,,,-5130.0
January,12-01-2024,10:00:00,12:55:00,150,22050,21450,29.05,33.4,69.2,28.0,62.45,97.2,93.675,-5212.5,PAIR_STOPLOSS_HIT,NIFTY24011822050CE.csv,NIFTY24011821450PE.csv,2024-01-12 12:55:00,,,-10342.5
January,12-01-2024,10:15:00,14:36:00,150,22100,21500,34.2,38.05,73.65,29.35,72.25,103.0,108.375,-4253.46,MAX_LOSS_EXIT_STRICT,NIFTY24011822100CE.csv,NIFTY24011821500PE.csv,2024-01-12 14:36:00,-4612.5,,-14595.96
January,12-01-2024,10:30:00,14:36:00,150,22100,21500,37.8,37.95,73.65,29.35,75.75,103.0,113.625,-3769.33,MAX_LOSS_EXIT_STRICT,NIFTY24011822100CE.csv,NIFTY24011821500PE.csv,2024-01-12 14:36:00,-4087.5,,-18365.29
January,12-01-2024,10:45:00,14:36:00,150,22100,21500,39.5,37.3,73.65,29.35,76.8,103.0,115.2,-3624.09,MAX_LOSS_EXIT_STRICT,NIFTY24011822100CE.csv,NIFTY24011821500PE.csv,2024-01-12 14:36:00,-3930.0,,-21989.38
January,12-01-2024,11:00:00,14:36:00,150,22150,21550,35.4,41.7,57.0,34.6,77.1,91.6,115.65,-2005.7,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2175.0,,-23995.08
January,12-01-2024,11:15:00,14:36:00,150,22150,21550,29.9,44.9,57.0,34.6,74.8,91.6,112.2,-2323.84,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2520.0,,-26318.920000000002
January,12-01-2024,11:30:00,14:36:00,150,22150,21550,31.65,44.05,57.0,34.6,75.7,91.6,113.55,-2199.35,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2385.0,,-28518.27
January,12-01-2024,11:45:00,14:36:00,150,22150,21550,32.5,43.3,57.0,34.6,75.8,91.6,113.7,-2185.52,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2370.0,,-30703.79
January,12-01-2024,12:00:00,14:36:00,150,22150,21550,31.55,43.8,57.0,34.6,75.35,91.6,113.025,-2247.77,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2437.5,,-32951.56
January,12-01-2024,12:15:00,14:36:00,150,22150,21550,29.1,44.35,57.0,34.6,73.45,91.6,110.175,-2510.58,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2722.5,,-35462.14
January,12-01-2024,12:30:00,14:36:00,150,22150,21550,29.6,43.05,57.0,34.6,72.65,91.6,108.975,-2621.24,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2842.5,,-38083.38
January,12-01-2024,12:45:00,14:36:00,150,22150,21550,28.65,43.1,57.0,34.6,71.75,91.6,107.625,-2745.73,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2977.5,,-40829.11
January,12-01-2024,13:00:00,14:36:00,150,22150,21550,37.5,41.0,57.0,34.6,78.5,91.6,117.75,-1812.04,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-1965.0,,-42641.15
January,12-01-2024,13:15:00,14:36:00,150,22150,21550,37.25,38.4,57.0,34.6,75.65,91.6,113.475,-2206.27,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2392.5,,-44847.42
January,12-01-2024,13:30:00,14:36:00,150,22150,21550,38.05,38.55,57.0,34.6,76.6,91.6,114.9,-2074.86,MAX_LOSS_EXIT_STRICT,NIFTY24011822150CE.csv,NIFTY24011821550PE.csv,2024-01-12 14:36:00,-2250.0,,-46922.28
January,12-01-2024,13:45:00,14:36:00,150,22200,21600,33.5,42.85,43.25,40.7,76.35,83.95,114.525,-1051.26,MAX_LOSS_EXIT_STRICT,NIFTY24011822200CE.csv,NIFTY24011821600PE.csv,2024-01-12 14:36:00,-1140.0,,-47973.54
January,12-01-2024,14:00:00,14:36:00,150,22200,21600,34.85,44.85,43.25,40.7,79.7,83.95,119.55,-587.88,MAX_LOSS_EXIT_STRICT,NIFTY24011822200CE.csv,NIFTY24011821600PE.csv,2024-01-12 14:36:00,-637.5,,-48561.42
January,12-01-2024,14:15:00,14:36:00,150,22200,21600,32.5,44.95,43.25,40.7,77.45,83.95,116.175,-899.11,MAX_LOSS_EXIT_STRICT,NIFTY24011822200CE.csv,NIFTY24011821600PE.csv,2024-01-12 14:36:00,-975.0,,-49460.53
January,12-01-2024,14:30:00,14:36:00,150,22200,21600,37.05,43.0,43.25,40.7,80.05,83.95,120.075,-539.46,MAX_LOSS_EXIT_STRICT,NIFTY24011822200CE.csv,NIFTY24011821600PE.csv,2024-01-12 14:36:00,-585.0,,-49999.99
January,15-01-2024,09:45:00,14:59:00,150,22300,21800,33.1,44.15,37.5,31.7,77.25,69.2,115.875,1207.5,FORCE_EXIT_1459,NIFTY24011822300CE.csv,NIFTY24011821800PE.csv,2024-01-15 14:59:00,,,1207.5
January,15-01-2024,10:00:00,14:59:00,150,22200,21700,41.7,40.8,72.2,21.85,82.5,94.05,123.75,-1732.5,FORCE_EXIT_1459,NIFTY24011822200CE.csv,NIFTY24011821700PE.csv,2024-01-15 14:59:00,,,-525.0
January,15-01-2024,10:15:00,14:59:00,150,22250,21750,36.35,41.3,52.9,26.15,77.65,79.05,116.475,-210.0,FORCE_EXIT_1459,NIFTY24011822250CE.csv,NIFTY24011821750PE.csv,2024-01-15 14:59:00,,,-735.0
January,15-01-2024,10:30:00,14:59:00,150,22250,21750,37.9,39.35,52.9,26.15,77.25,79.05,115.875,-270.0,FORCE_EXIT_1459,NIFTY24011822250CE.csv,NIFTY24011821750PE.csv,2024-01-15 14:59:00,,,-1005.0
January,15-01-2024,10:45:00,14:59:00,150,22300,21800,27.1,46.85,37.5,31.7,73.95,69.2,110.925,712.5,FORCE_EXIT_1459,NIFTY24011822300CE.csv,NIFTY24011821800PE.csv,2024-01-15 14:59:00,,,-292.5
January,15-01-2024,11:00:00,14:59:00,150,22300,21800,28.65,43.05,37.5,31.7,71.7,69.2,107.55,375.0,FORCE_EXIT_1459,NIFTY24011822300CE.csv,NIFTY24011821800PE.csv,2024-01-15 14:59:00,,,82.5
January,15-01-2024,11:15:00,14:59:00,150,22300,21800,28.3,43.1,37.5,31.7,71.4,69.2,107.1,330.0,FORCE_EXIT_1459,NIFTY24011822300CE.csv,NIFTY24011821800PE.csv,2024-01-15 14:59:00,,,412.5
